image_name,prompt
3521760a-caf2-4284-aad8-dc6542134402.png,a nun in church holding chucky the evil killer doll on her lap 
61e981aa-4aab-4e17-b1ac-b6846168caff.png,"slender high priest in a ornate heavy robe, round headpiece, by donato giancola, karol bak, tomasz alen kopera, cgsociety and fenghua zhong, highly detailed, rim light, cinematic lighting, illustration, art, octane render, very coherent, cinematic, hyper realism, high detail, octane render, 8 k "
1b6a24a4-a7f7-4914-bc90-b4bfdf4a4f9a.png,"the next big video game cover art, artstation hall of fame gallery, editors choice, # 1 digital painting of all time, most beautiful image ever created, emotionally evocative, greatest art ever made, lifetime achievement magnum opus masterpiece, the most amazing breathtaking image with the deepest message ever painted, a thing of beauty beyond imagination or words "
7c5c5b08-dee5-41b4-928d-f015a136afc6.png,game 1 9 7 6 female outfit asset pack for aaa game by frank frazetta trending on artstation 
53c665a3-39b9-49d8-92e7-334bfd8c67f6.png,"portrait burning saint face, venus, athena, halo, by alphons mucha and annie swynnerton and jean delville, strong dramatic cinematic lighting, ornate headdress, flowing robes, spines, flowers, stars, lost civilizations, smooth, sharp focus, extremely detailed, marble, molten gold, space "
00c28f58-931c-4f8e-89b3-d556db5f940f.png,"a golden fantasy sci fi luxurious city with cerulean oceansides and a tower, scandinavian / norse influenced, cinematic, ray traced, octane render, cinematic lighting, ultrarealistic, featured on artstation, 8 k uhd artwork "
a94a7bf7-b049-414d-8364-13f73d104cba.png,"face made out of planet, faceless people dark, dots, drip, stipple, pointillism, technical, abstract, minimal, style of francis bacon, asymmetry, pulled apart, cloak, hooded figure, made of dots, abstract, balaclava "
1ee2565d-7fab-4eae-a866-ebc3250d877a.png,"sadness blue melancholy, stormy, moody, artstation, movement, disaster "
7bdc288b-2529-4a08-ba4d-2485b28b8223.png,"a hispanic girl with medium length 4 b hair, and a short - bearded mixed race man with short 4 a hair, in love selfie, tristan eaton, victo ngai, artgerm, rhads, ross draws "
676ce1ce-afd6-4576-8658-e4cc2f1922e2.png,"gigantic mecha arzach birds with dragonflies, tiny rats, a lot of exotic animals around, big human faces everywhere, helicopters and tremendous birds, risograph drawing by satoshi kon and moebius, matte summer blue colors, surreal psychedelic design, 4 k "
3d47e9e0-a056-45d8-a81c-0cd97875b44f.png,"prompt, modelsociety, radiant skin, huge anime eyes, rtx on, perfect face, intricate, sony a 7 r iv, symmetric balance, polarizing filter, photolab, lightroom, 4 k, dolby vision, photography award "
81be5426-f571-4a11-af9e-21aec35a7b81.png,the 3 of cups tarot card illustrated by sol lewitt 
5cab4aeb-a62c-416c-82a7-bcf759d9ae2d.png,"a man in a yellow hazmat suit and a voluminous woman in a yellow organza dress both dancing, intricate, elegant, digital painting, concept art, smooth, sharp focus, illustration, from metal gear, by ruan jia and mandy jurgens and william - adolphe bouguereau, artgerm "
b73d977d-3e12-4f96-a4b9-41250452995a.png,"landscape painting of the american working class and proletariat taking over the means of production in 2 0 2 2, digital painting, modern city scape, conflict, victory, sacrifice, hope, romance, highly detailed, 4 k, artstation "
17995423-d068-4f91-a6e3-7359d5be51c4.png,"cinematic screenshot portrait of charlie kaufman with a beard and glasses eating pizza at chuck - e - cheese with sloppy cheesy sauce all over the place, dramatic lighting, moody film still from being john malkovich ( 2 0 0 1 ), 3 5 mm kodak color stock, 2 4 mm lens, directed by spike jonze, ecktochrome "
dd5da429-4b59-4dbf-9010-db5c3f3346ba.png,"a view from space of a golden fantasy sci fi luxurious city with cerulean oceansides, scandinavian / norse influenced, cinematic, ray traced, octane render, cinematic lighting, ultrarealistic, featured on artstation, 8 k uhd artwork "
e561f328-34c4-4c06-9ba7-53bf916d90fb.png,"single maple tree growing in grand canyon, stream, laurie greasley, spiraling celestial gases tiny glowing neon bioluminescent specks turbulent clouds sky, art station "
dc792930-2442-4d96-ab3d-38e3a4f51884.png,"the lighthouse, edward hopper and james gilleard zdzislaw beksisnski higly detailed "
e8faae65-1e00-4d36-9f6f-f3c1e5f5b677.png,"the full body shot of a beautiful pale woman with full - face mirror mask, in a dry rocky desert landscape, wearing a white silver mirror robe, multiple eyes, dry black rocks, visible blue sky and very bright!!!!!!!! sun!!!!!!!!, sunny atmosphere, giant mirror in the landscape, mirrors by denis villeneuve, lubezki, gaspar noe and alejandro!!!!!!!!!! jodorowsky!!!!!!!!!!, anamorphic lens, anamorphic lens flares, kodakchrome, cinematic composition, practical effects, award winning photo, 8 k, "
6503d895-c141-44dd-b218-57b14cea54d0.png,"gigachad luigi flexing by ilya kuvshinov, super mario bros symmetrical face concept art, hyper realistic, intricate, elegent, highly detailed, digital painting, concept art, smooth, sharp, focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, artstation "
6f2be075-3739-4dca-9498-9a6edced2c95.png,"two cods talking to eachother in deep sea, art by hilma af klint "
365151ce-9a7e-4d0e-9f24-1fb074784c87.png,"3 d precious moments plush animal, precious moments, master painter and art style of john william waterhouse and caspar david friedrich and philipp otto runge "
6ea34267-48b0-44ab-9c82-acf7aea4f0c8.png,"fierce medusa in a red and golden robe, fantasy character portrait, ultra realistic, concept art, intricate details, highly detailed by greg rutkowski, gaston bussiere, craig mullins, simon bisley "
b9806940-2d3f-4072-b163-389148bdc192.png,"a cinematic scene from the istanbul, concept art by james gurney and greg rutkowski, dramatic lighting, ultra hd, hdr, 8 k "
12915d6e-55a0-4a82-a3ad-ca37c3616b3e.png,"elon musk as rick sanzhez, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha "
bba8ee92-8785-4f76-b320-282676ab86fa.png,"matthew perry in his apartment smiling grinning blood on his face and body wearing only a black leather jacket with bare chest exposed, looking at the camera, friends 9 0 s tv show screenshot "
80c038aa-d681-440c-bbe3-923a6d98ab00.png,"harmony of swirly clouds, elven girl wearing the ocean as a dress, night sky, by wlop, james jean, victo ngai! muted colors, highly detailed, fantasy art by craig mullins, thomas kinkade "
e1724f24-038e-4f50-9885-626c9dd403c2.png,deck cable railing in space on deck 
4b5e63fc-7498-45ac-9e0b-14f9f34ae354.png,"a highly detailed digital painting of a king singing karaoke, artstation "
5a234739-3b74-4f4f-9b57-e74dd71e8945.png,"portrait of the young goddess of the neon cyber descent, unusual beauty, purple flowers and plants and fungi, emotionally evoking symbolic metaphors, head in focus, fantasy, ornamental, intricate, elegant, sensual, highly detailed digital painting, artstation, concept art, painterly, golden ratio, sharp focus, illustration, art by tomasz alen kopera and zdzisław beksinski and alphonse mucha, "
d43957f0-d486-4b29-b6d9-ba95777495c0.png,"a female transformer mecha, very symmetrical body, highly detailed, by vitaly bulgarov, by yoji shinkawa, by joss nizzi, by shoji kawamori, metal gear solid, zone of the enders, armored core, transformers cinematic universe, deviantart, artstation, render, unreal engine "
c58d4725-993a-4357-9d0d-f30748e1d8a1.png,"evil clown dressed in a suit, standing in an office building lobby, dramatic backlighting, autochrome, high contrast, highly detailed, sharp focus, digital painting, concept art, illustration, trending on artstation, art by greg rutkowski and greg hildebrandt, composition by alphonse mucha "
0b0b7fc3-d5c8-4eeb-adbf-7888723de212.png,"overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, eye color green, hair color, green, high detail, digital painting, hyperrealism "
8297cab1-37c7-4dde-b56b-2a4f1e3563c8.png,"cirilla stylized as funko toy, ultra realistic, concept art, intricate details, highly detailed, photorealistic, octane render, 8 k, unreal engine. art by artgerm and greg rutkowski and alphonse mucha "
8ac76749-c5c2-42a7-bb29-f2e27c1c2fe3.png,"a long neck greyhound as giraffe, on rooftop, with giraffe head and giraffe body, fantasy, intricate, epic lighting, cinematic composition, hyper realistic, 8 k resolution, unreal engine 5, by artgerm, tooth wu, dan mumford, beeple, wlop, rossdraws, james jean, marc simonetti, artstation "
7826b362-cf8c-4ce6-80c1-a86533439177.png,"the portrait of a dragon queen, epic fantasy art, trending on artstation, mystical, dragons, mystical atmosphere, high detail, high definiton, hyperrealistic, 4 k uhd "
44792649-bc54-45cd-846d-1c390553ca1a.png,"an epic fantasy comic book style portrait painting of an extremely cute and adorable spider, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, harvest fall vibrancy, cinematic "
55ae112e-22c1-4946-b705-90ec0e7b0126.png,"a portrait of a girl with holding a vermilion umbrella, confident pose, vermilion colors, genshin impact, intricate, illustration, highly detailed, concept art, matte, anime, trending on artstation, photo of asuna from sao, asuna by a - 1 pictures, by greg rutkowski, gil elvgren, earl moran, sharp focus, illustration, morandi color scheme, art station, by ilya kuvshinov h 6 4 0 "
2176124a-d186-4ea5-a1aa-f8fc23489158.png,"“ a human skeleton, framed by a nuclear explosion going off behind it ” "
0a2622d4-11ee-451d-980c-c6d50c9dc5a4.png,"a beautiful illustration of a woman looking from the window at the ocean in riviera, lots of furniture, big medium small, sacred geometry, golden ratio, in watercolor gouache detailed paintings, in style of syd mead, trending on artstation, 8 k, panel, hard surface, wallpaper, zaha hadid, scattered props, plant, cozy, decoration, simon stalenhag, wes anderson, cyberpunk "
520d4677-0b22-4d6e-ac8e-acaac42e7897.png,fox animal dressed as a sailor in the style of a ww 2 propaganda poster 
e316054b-cae3-4b10-b318-d91c5f762565.png,"achilles made of soft translucent wax, wooden art nouveau swirls, strong subsurface scattering, colored smoke, gold cables, subsurface scattering, in the style of ruan jia and mandy jurgens and beeple and giger, subsurface scattering, mystical colors, back light, rim light, dramatic lighting, 8 k, stunning scene, raytracing, octane render, trending on artstation "
c3193dad-fa28-46eb-9e3b-46ef3c138515.png,"painting of a cat playing the banjo, abstracted observed, minimal indication, thick outlines, contented peaceful, medium saturation with trichromatic similar hues "
3d695694-3395-4705-988c-f69350945562.png,"cinematic realistic h. r. giger style render concept of an evil robot combining the features of ultron, t - 8 0 0, the sentinels, johnny 5, robocop, c 3 po, sonny from i robot, k - 2 so, t - x, elysium police robots and the t - 1 0 0 0. evil, intimidating, unnerving, mangled, damaged, battle - damaged, cyborg, wires, optic fiber, actuators, edoskeloton, cgi, octane, redshift, arnold, vray, renderman, wetta digital. artstation, cgsociety "
93845d77-4b0d-4736-bdda-7395ea2382d3.png,"frame from the anime version of veronica mars, starring kristen bell, the anime character looks like kristen bell, hd, 8 k, bluray, screenshot "
78167853-9563-4649-93ec-238316af686a.png,"beautiful elf girl in white dress, portraiture, by krenz cushart "
f76c2e76-2656-4df0-8a52-e9c0a37a15bc.png,"a pizza - spider with breadstick legs, concept art, digital art, artstation "
51c7dcdf-e4bd-42f4-8e09-44585ed23c7e.png,"a giant white chess pawn piece, chess pawn, chess pawn, chess pawn, chess pawn, chess pawn, battlefield background, bright art masterpiece artstation. 8 k, sharp high quality artwork in style of jose daniel cabrera pena and greg rutkowski, concept art by tooth wu, hearthstone card game artwork, chess pawn "
5322d4a3-fa91-4ffe-8d8f-80994df41677.png,"“ very very intricate photorealistic photo of a hasan piker funko pop on a white background, award - winning details ” "
dc80dd6b-d932-4853-b609-aa9dc3f6f1fa.png,a dynamic shaolin monk executing a highly dynamic flying kick at shaolin temple under the rain by john singer sargent and craig mullins 
4774fdfe-8839-4b52-80db-2544d0480a3e.png,"photo of an ugly couple, realistic, 8 k "
3dcacf32-46af-4279-b626-fb73f6d66b30.png,"beautiful illustration of a skull mask with glowing smoke coming out of the eyes, in the style victo ngai and sam guay and moebius, vibrant moody colors, trending on artstation "
cb356bc3-5c32-4036-aa54-44b1f151c483.png,book cover of scary stories to tell in the dark paperback novel by stephen gammell 
428bbd47-24f6-4644-a029-a65584dd57b7.png,"rocky seashore, dawn, countryside, peter sculthorpe, painting, artstation "
26b51f19-242f-4852-8f49-bf2e3f588bed.png,pointillism portrait painting of a virginia opossum with a green apple on its head 
9f32ab01-7b71-4e65-b8b8-bea323b0e561.png,the cyberpunk chimpanzee council by beeple
7b4114fb-3624-47d2-8c75-1ea660bd56c7.png,"final fantasy black mage class by sachin teng x squareenix x studio ghibli : 7 final fantasy, fisheye lens perspective, 3 d geometric shapes, dungeon, retro rpg game, rpg party, video game, dramatic, stylish, magical : 7 asymmetrical, matte painting, geometric shapes, hard edges, bright colors, robe, high contrast, graffiti, street art, masterpiece, impressive detail : 9 "
5bd86e6f-08ac-47c0-9ddb-03b195e12251.png,chthonic beach creature
ec8ba514-7eb6-4b28-a29f-0b8af0e14eca.png,"a beautiful maiden caressing a baby girl with golden hair, close up, digital art, illustrated by james gurney and victo ngai "
2bce8d61-ec73-4bfd-9573-f03223f766ce.png,"one singular portrait of a cute bioluminescent creepy doll, post grunge, highly detailed, digital painting, cinematic, hyper realism, dark retrowave, art by mark ryden and pixar and artgerm and magali villeneuve and alphonse mucha, artstation, octane render, cgsociety "
a864a5a9-223d-4cd4-9daf-5f7fa1b1deaa.png,"a mixed media painting of a boy and a stunning girl kissing in a cloud of love. atoms, gothic harts, flowers, spaceships, with a cigarette in its mouth, poster art by lisa frank, behance contest winner, psychedelic art, psychedelic, high detailed, groovy "
775cd3f8-aea6-44ab-98b6-d427ba1ced09.png,an ice cream sundae designed by frank lloyd wright 
1dace26b-ce0e-4c0b-a5b9-9c4a1a3f8cd5.png,"michal karcz dark surrealism painting., detailed, elegant, intricate, 4 k, renaissance painting "
68e02ee5-e37f-4d65-9688-ac51451657e1.png,"splendid tall slavian queen, by denis sarazhin "
e9ad17c0-c74f-499d-8c06-839367b55e0c.png,"a beautiful close up portrait of an asian sorceress sitting with elegant looks, flowing robe, ornate and flowing, intricate and soft by ruan jia, tom bagshaw, alphonse mucha, krenz cushart, beautiful chinese architectural ruins in the background, epic sky, vray render, artstation, deviantart, pinterest, 5 0 0 px models "
393a776c-19a3-4ae6-8a8e-e30b43b50038.png,a monkey and garlic bread
af6d1c48-43d9-4d78-a73e-eb36887f4b62.png," 2022 stoners in Love by Sachin Teng x Supreme :5  attractive, stylish, designer , smoke, marijuana asymmetrical, Matte Painting , geometric shapes, hard edges, graffiti, street art:4 Masterpiece, impressive detail, colorful, by Sachin Teng:4"
ca25efad-37b1-4090-83b2-d3f2af6ff0b7.png,"Pee Wee Herman, Ghanaian movie poster, comedy, McDonalds, Drug dealers, highly detailed, HD, realism"
6e4becc8-aee3-4218-b5bb-29be725b973b.png,"famous japanese actress girl seeing the shadow of her desires on the bed of abandoned nightmare house with a light from a window projecting her secret dreams in negative space, painting by Peter Mohrbacher, style of James Jean, Edward Hopper, Francis Bacon, colors of Mark Rothko, Frank Auerbach, trending on artstation, Greg Rutkowski, dark atmosphere"
7a1fa74f-4336-4247-b332-2b51fdade138.png,"portrait of Medusa, by Van Gogh"
cfcfa554-cb8e-4008-a936-1abc86925a5a.png,"Very very very very highly detailed photo, post apocalyptic building, synthwave neon retro, by Vladimir Manyukhin, by Simon Stålenhag, by Zdzisław Beksiński, by Guido Borelli, by Nathan Walsh, by Peter Gric, Wild vegetation, mold, deviantart, trending on artstation, Photorealistic, Incredible Depth, vivid colors, polychromatic, glowing neon, geometric, concept art digital illustration panorama, polished, beautiful, HDR Unreal Engine 64 megapixels IMAX Terragen 4.0, 8k resolution concept art filmic complex utopian mysterious moody futuristic"
8db6e5d8-b9e0-48a6-99f6-5fab93b0b8da.png,"cinematic portrait of a god, only head and chest, exotic god features, desaturated, Tim Hildebrandt, Wayne Barlowe, Bruce Pennington, donato giancola, larry elmore, maxfield parrish, Moebius, oil on canvas, masterpiece, trending on artstation, cinematic composition, dramatic pose, beautiful lighting, sharp, details, hyper-detailed, HD, 4K, 8K"
072c46d2-0873-474b-a165-d06006cee6f9.png,"Ancient Tibetan Book showing a portal to Limbo, in the Style of Artgerm and Charlie Bowater and Atey Ghailan and Mike Mignola, vibrant colors and hard shadows and strong rim light, Comic Cover Art, plain background, trending on artstation"
db7957bf-bf8a-4999-9d32-bc6255fb644a.png,a cute pear animal looking at the camera; green pear skin; nature photography
ca733ad8-9688-4fbd-8e3a-44f8e7b60629.png,"a beautiful 2D illustration of a young female steampunk pirate wearing leather armor on gold and red trimmings on green, very cool pose, pirate ship with an epic sky background, slightly smiling, by Charlie Bowater Annie Leibovitz, zhuoxin ye, cinematic lighting and composition, fantasy painting, very detailed, ornate, trending on artstation and pinterest, deviantart, google images"
011a6319-badf-4d2d-82ff-e5ec0f5131f6.png,"denji from chainsaw man, 2d art"
635c5dad-755b-497f-83ae-e902f6efed84.png,"Extremely cute and adorable epic very beautiful 8k HD key visual of Ellie (The Last of Us) and Marinette Dupain-Cheng exploring an eerie haunted mansion in a creepy! horror movie, official media, character design by Mark Ryden and Pixar and Hayao Miyazaki. The art style is quite chibi, with large heads and big wide eyes. 3D render diorama Macro photography, cosplay, unreal engine 5, DAZ, octane render, hyperrealistic, winter vibrancy, cinematic, dynamic lighting, intricate detail"
6f8a9ace-fed9-45b6-93b7-4af9994f3f29.png,"highly detailed portrait of Sam from Trick R Treat, by John philip falter , 4k resolution, creepshow inspired, tales from the crypt inspired, vibrant but dreary but upflifting purple, black and orange color scheme!!! ((Haunted house))"
2ad293f3-fb35-4e79-948d-043e0cd4d73d.png,"isometric Ivan Ironman Stewart's Super Off Road car driving simulator game, next gen game, High Resolution Textures, volumetric lighting, Unreal Engine, 4K, RTX on."
eba66fcf-7c9e-4a58-bf1c-7cf74205a9cf.png,"a dark cyberpunk faerie with large wings photographed by Merkley???, Photorealistic, professional photo, Zeiss 50mm F 10, dynamic lighting, cinematic"
4b5bff74-fda8-4284-9bc8-721f3ee6f88b.png,"a model wearing an impressive shining suit, photograph, clothing model"
30252d04-749f-46a9-8680-f78024ca5c48.png,"4K HD, high detail telephoto photograph,  shallow depth of field : (subject= Doanld Trump + subject detail= exagerated body features, high detailed light refraction , high level texture render)"
aba60fc1-5d43-4e13-810d-d46c7be63464.png,"backlit low lying clouds in a snowy valley with craggy giant rocks hidden in mist, artstation, matte painting"
43dcc47a-0a28-4225-86b1-5e5055a4df5b.png,"Yamato Battleship fires shells at Istanbul City, dramatic painting"
d92d5112-a21d-4859-834e-3d9dc6223d9e.png,"realistic bear playing distorted setar, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth,  sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha"
ec74bd45-ce59-496f-993b-6fae1a548023.png,a young springer spaniel dog with an old one
6b86d2b1-b316-4ec5-95df-f29a623d99b5.png,"a bisected chocolate cupcake showing bones inside, professional food photography"
82cee8b6-43a4-4cd0-9043-9d91f60c225a.png,"bad kid crayon drawing of walter white,"
dbf1dba1-63d6-44e1-be69-8ff7804125cc.png,"1990s candid 35mm photo of a beautiful day in the living room, cinematic lighting, cinematic look, golden hour, large costumed mascot business fruit people giving spaceship presentations to families, Enormous personified business fruit people with outstandingly happy faces coming out of a portal and talking to families about space and planets, UHD"
5705473f-9974-45e2-b907-1b46bd0677bb.png,"Two skinny old figures, wearing gas mask helmets, draped in silky gold, green and pink fabric, high fashion design, inside an abandoned bunker, loss in despair, transhumanist evolution, maximalism, part by James Jean. part by Kati Heck, Esao Andrews, Edward Hopper, dark art by Beksinski and Yamamoto hypersurrealism"
6711f53d-3a56-4424-afa9-8ea13a30a46c.png,a black and white drawing of a brain screaming at a gun
9548b473-6a78-44e2-9346-e690673b680c.png,Valorant
d260f751-92d4-435f-bba0-87c63ab0a5bf.png,"renaissance full body portrait of a gruff ranger, handsome face, lean and toned,  hairy chest and hairy body, D&D, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, chiaroscuro, well list, sharp detail, illustration, art by Da Vinci, Artgerm and Greg Rutkowski and Alphonse Mucha"
d652db17-2824-441e-b427-31e4367d4b58.png,"a bride and groom saying their vows, extremely detailed oil painting, unreal 5 render, rhads, Bruce Pennington, Studio Ghibli, tim hildebrandt, digital art, octane render, beautiful composition, trending on artstation, award-winning photograph, masterpiece"
bbc3a3e5-5769-4cbe-9306-473fc8ea1f46.png," Boris Johnson as Hugh Jackman Wolverine, claws are up, X-man costume, Boris Johnson hairstyle, calm, grumpy, portrait, masculine figure, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha"
42afd030-5080-4856-b24f-feae1445e650.png,"Spongebob hanging out in a sunroom made of plants and filled with plants, sunlight coming in. intricate artwork. halo. octane render, cinematic, hyper realism, octane render, 8k, bokeh, dark, mist, illuminating fog, vibrant colors. scheme."
9921603e-fdca-4d2e-84e9-5955f708f99e.png,"cinematic portrait of bill gates looking evil with a 3d . Centered, uncut, unzoom, symmetry. charachter illustration. Dmt entity manifestation. Surreal render, ultra realistic, zenith view. Made by hakan hisim feat cameron gray and alex grey. Polished. Inspired by patricio clarey, heidi taillefer scifi painter glenn brown. Slightly Decorated with Sacred geometry and fractals. Extremely ornated. artstation, cgsociety, unreal engine, ray tracing, detailed illustration, hd, 4k, digital art, overdetailed art. Intricate omnious visionary concept art, shamanic arts ayahuasca trip illustration. Extremely psychedelic. Dslr, tiltshift, dof.  64megapixel. complementing colors. Remixed  by lyzergium.art feat binx.ly and machine.delusions. zerg aesthetics. Trending on artstation, deviantart"
20a21230-bdbd-4ffe-80fc-e686be87a3a3.png,"a vulture-wolf, wildlife photography"
7d0b4a17-b364-465d-a14f-38f37345a2a8.png,"An anthropomorphic fox as a retrofuturistic astronaut, helmet with led lights, freely floating in space, large planet in the background, volumetric lighting, glowing lights, 4k, octane, digital painting, artstation, concept art, cinematic film, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha , wide angle view,"
8441930b-8d25-47c4-b22d-a3a608604f1b.png,"hyperrealistic photograph of a brown-haired viking Drake, 8k, profile picture, cinematic, high contrast, epic real fantasy, stoic facial expression, looking at the camera"
c5d45897-123c-4ec5-b711-43135079da86.png,"screenshot of portrait Han Solo standing in an surreal light green 70s round minimalist architecture, on a planet of maelstrom, chaos, the world without form and void, 1970s film by Stanley Kubrick, iconic scene, HR Geiger design, stunning cinematography, octane render, hyper-detailed, sharp, anamorphic lenses, kodak color, 4k, stunning"
dfc334b1-4737-4d79-a483-82cd32c357d8.png,"mythical black and white organic bio-mechanical spinal ribbed profile face portrait detail of silver mechanical beautiful female angelic-vegetal-cyborg, highly detailed, intricate steampunk ornate, poetic, 3D render, digital art, octane render, 8K artistic photography, photo-realistic, by Dora Maar"
b2569930-8d90-4b7d-8133-ef736fda27b9.png,"8k Yoshitaka Amano painting of upper body of a young cool looking man at a medieval market at windy day. Depth of field. White hair, He is wearing complex fantasy armors. Renaissance style lighting."
4cffd9ab-391f-4e79-bfbf-8d0bcfce9f30.png,"upper body portrait of a gruff ranger with a spear, lean and toned, handsome face, hairy chest, D&D, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha"
8841a2e7-3df4-4598-911a-6fab5dd741ca.png,"portrait of beautiful anime female selena gomez, assamese, cute face, wearing a bihu mekhela sador costume, clean face, dead eyes, brown hair, symmetrical facial, artstation, character concept art, realistic, detailed face, realistic face, high detail, hyper-realistic, Octane render, Vray, Cinematic, photorealistic, 8k, 8k hd, hyper realistic, ultra HD, daz genesis iray"
0a5d5b84-4c81-4495-8b6a-16f3405b9342.png,"A portrait of a cyborg goddess intertwined with a woman, dark and mysterious, lively atmospheric, cinematic, 8k, 4k, ultra detail, ultra-realistic, rendered by DeviantArt"
71e9048c-30e3-4b43-85b0-c8de00f436ec.png,"landscape of a large Infiniti pool sitting in hell. intricate artwork by artstation. halo. octane render, cinematic, hyper realism, octane render, 8k, bokeh, demonic, dark, devil, demons, mist, red illuminating fog, rocks, hell. scheme."
199cf31b-61fe-4e06-918c-cb667a79f5eb.png,shrek amigurumi
4633564d-0b94-42c9-944b-3ec55082b922.png,"a beautiful mermaid looking at the sunken city of Atlantis under water, rays of sunlight, stunning grand architecture, fish and sea creatures in background, art by Lise Deharme, 8k octane beautifully detailed render, post-processing, extremely hyperdetailed, intricate, epic composition, grim yet sparkling atmosphere, cinematic lighting + masterpiece, trending on artstation, very detailed, vibrant colors, Art Nouveau, volumetric god rays, deep underwater scene, sharp focus, smooth, dizzy, moody"
34119ae3-e53e-4534-8376-1b972ff5b678.png,"promotional image of <Aerith Gainsborough> as <War Priestess> in the new movie directed by <Tetsuya Nomura>, <heavily armored and brandishing shillelagh>, <perfect face>, movie still frame, promotional image, imax 70 mm footage"
de0fd0e4-bdf3-4199-bbff-143f2c89b821.png,"oil painting of a AnnaSophia Robb in a sci-fi military uniform, stockings, frozen stare in a void room full of existential maroon horror painted by John Singer Sargant, inspired by paintings of Francis Bacon and Bryan Lee O'Malley and Edward Hopper, melting moody vibrating color palette of Mark Rothko,"
d3af46c5-a4bf-492f-a700-de51e80be772.png,"dark futuristic cyborg with metal horns, chrome motorcycle parts, full body, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha"
1cb12f6d-f4eb-4183-91bb-ffb56b30c9bf.png,"A monster in the Arctic covered in snow, fractal Lighting, by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, and Sakimichan, trending on artstation"
86191992-fa9c-4700-a45a-105b8699f904.png,a pint of beer with ham in it
8025898c-3820-47d5-8feb-d038debce089.png,"goddess close-up portrait. orchid jellyfish phoenix head, nautilus, skull, betta fish, bioluminiscent creatures, intricate artwork by Tooth Wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k"
746f1b60-fec1-4058-82cb-44e2f18be691.png,"a woman made from roots and branches covered in moss and flowers, waking up mother nature, beautiful green"
a7daf09a-d7e4-464d-aaea-581d3ed98064.png,"dark alien castles, grotesque symmetrical towers and demonic tentacle dragon altars in the mountains of antarctica, upward cinematic angle, by rodney matthews, michael kaluta, stephen gammell and bill sienkiewicz, fantasy art, intense atmosphere, striking composition, ghost faces, monster statues, intricate, strange, ornate, digital art, hyperdetailed, colorful hyperrealism, blue and violet and snowy white color scheme, photorealism, 8k"
5a8c61cc-d52c-4b3f-8f4d-2597dcfd3384.png,"Interior of a ancient temple with a bridge, gothic architecture, Dave Rapoza, wide shot, cenital, hyper realistic, 4k resolution, artwork, digital art, cinematic, intrincate, wide shot, bokeh, light shaft"
7f255eb7-3647-4bdd-b4bd-d343e83e2289.png,"Lady Gaga as president, Argentina presidential rally, Argentine flags behind, bokeh, epic photo, detailed face, Argentina"
2cb9cfcd-9d43-4d98-b4a8-fc77f8db1a57.png,"Annasophia Robb cute surprised, shocked, eyes closed, bliss, highly detailed, painted by John Singer Sargant, Frank Frazetta"
dea43299-e086-4111-b9de-1c2504ba8140.png,"cyborg recharging, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and James jean and Brian froud and ross tran and Artem Demura and Alphonse Mucha"
5d340a31-d4f5-42cc-bc0e-0479dcce8134.png,a man riding a cycle plane illustration victorian
b3812c28-cb32-485a-973c-30b86f1410ed.png,"Highly detailed portrait of a cyberpunk young lady with, freckles and wavy hair by Atey Ghailan, by Loish, by Bryan Lee O'Malley, by Cliff Chiang, by Greg Rutkowski, inspired by image comics, inspired by graphic novel cover art, inspired by nier!! Gradient purple color scheme  ((grafitti tag brick wall background)), trending on artstation"
a4cc99d8-ba64-4463-91b9-55089b8cc5f3.png,"A Couple look outside their window within a spaceship entering a wormhole, psychedelic, hyper intricate, inspired by 2001 A Space Odyssey"
551eb29d-d835-4ee2-bfb7-f568674835e8.png,"Avatar Korra bending all four elements, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha"
